Quantite,Prix
26,6.515275836348632
26,6.517249576406039
26,6.517709889214535
26,6.518997955939186
26,6.520195436883606
26,6.523736485981171
26,6.525091997109788
26,6.525267408132503
26,6.52527530543477
26,6.527260849950503
26,6.527440059360602
26,6.528162756358
26,6.528780377878769
26,6.530671872302241
26,6.535001222205292
26,6.536173131879995
26,6.538835526678939
26,6.54231492878119
26,6.544403291342487
26,6.544864565987234
26,6.54557159579864
26,6.549189556067613
26,6.551432326202143
26,6.553621124291123
26,6.554572019917904
26,6.555395428632636
26,6.556920280990967
26,6.55773193427817
26,6.5581345728634375
26,6.559118689697701
26,6.562194554407011
26,6.563465566751079
26,6.563782550072492
26,6.5655320405263335
26,6.570827125256379
26,6.573381730333859
26,6.574247059350991
26,6.574627794366656
26,6.578451716020375
26,6.580062559760535
26,6.581155359965441
26,6.582674224704769
26,6.583266112888108
26,6.584691468055109
26,6.58530210265857
26,6.585487456370737
26,6.588756081685071
26,6.590380453878572
26,6.593591561634973
26,6.599213720009782
26,6.599546957084902
26,6.599657090322944
26,6.604365289187211
26,6.605674536627417
26,6.606293593169159
26,6.608067757478874
26,6.615733871562034
26,6.616460350484967
26,6.617191595078793
26,6.618785009473681
26,6.621300526992133
26,6.6234151846552205
26,6.624193361967576
26,6.627144872735203
26,6.62820470193669
26,6.630448529597697
26,6.630766264311637
26,6.630873717603286
26,6.639056874313674
26,6.6412485497624285
27,6.641542405008648
27,6.642191745134607
27,6.646097889723794
27,6.6487154006542895
27,6.648865157224732
27,6.654721560796698
27,6.656186553777973
27,6.660070806146335
27,6.662136138748627
27,6.662877141991734
27,6.663483936983864
27,6.6667965317737945
27,6.669416437443886
27,6.669571258201303
27,6.669632059521
27,6.6698677614598125
27,6.669930413489686
27,6.674302855212581
27,6.676129949100558
27,6.679425800521377
27,6.67946947874028
27,6.679655799389462
27,6.67974900511248
27,6.679844044337791
27,6.681573654597667
27,6.682417400688035
27,6.682491240620827
27,6.683455030411414
27,6.685179286422812
27,6.686879886261293
27,6.6886627769029126
27,6.690487299815777
27,6.693742198428602
27,6.69597329830974
27,6.699368645153768
27,6.700341048123059
27,6.703078825889852
27,6.70625937896523
27,6.706440193226184
27,6.706641017383896
27,6.708883605384683
27,6.710229962705618
27,6.710627256911266
27,6.712088169066348
27,6.712962310233504
27,6.7129854134145415
27,6.7146330647419035
27,6.715082699908418
27,6.71603513236307
27,6.716280735504007
27,6.716619294202012
27,6.719400555171362
27,6.721235457612469
27,6.722000181978711
27,6.722466279993359
27,6.72515639731585
27,6.725608827343722
27,6.72658816490423
27,6.7288089733684195
27,6.729022197109353
27,6.729254245695689
27,6.730171963157867
27,6.734955927403787
27,6.735454663707287
27,6.736531326238202
27,6.7387584445206805
27,6.742105902738343
27,6.7423933321308045
27,6.745200871513205
27,6.745691322871229
27,6.746736227490471
27,6.74869705184074
27,6.748748816564232
27,6.749482275599654
27,6.751672813801887
27,6.7529380963202925
27,6.755550852189982
27,6.756335779902249
27,6.7567223017849845
27,6.757813740836811
27,6.758946104329642
27,6.768765864606463
27,6.7688433198948434
27,6.770365366118687
27,6.77152284822953
27,6.771664206738048
27,6.772225145262725
27,6.774301547798437
27,6.779930000057668
27,6.781880556818722
27,6.781937324569327
27,6.782087065672739
28,6.783727153164232
28,6.78744662274088
28,6.793515237087513
28,6.795619751887086
28,6.796504917445237
28,6.796776958713279
28,6.797489533859434
28,6.79889742225369
28,6.801275770161093
28,6.80280556165715
28,6.805052801760837
28,6.806327605066022
28,6.806740574763962
28,6.806942375537215
28,6.808729980888172
28,6.80884275069805
28,6.809570351070027
28,6.810880405818393
28,6.812906670298009
28,6.813146935964662
28,6.813182526051593
28,6.813623809873347
28,6.813675871173292
28,6.819032828829519
28,6.819976269367789
28,6.820021897757034
28,6.822199305734525
28,6.824112754909407
28,6.826991433140536
28,6.827647579881038
28,6.829144830810492
28,6.830315029963165
28,6.832759657872142
28,6.835339489613482
28,6.835476152723405
28,6.836860559252907
28,6.837043965386906
28,6.83922843706128
28,6.840573227641357
28,6.845142104198082
28,6.846260403694011
28,6.856025470113796
28,6.857536416655373
28,6.858541815329087
28,6.860269397821185
28,6.8614323516192
28,6.862690061381695
28,6.863481479776926
28,6.8649247310502215
28,6.865477793354266
28,6.867968609835302
28,6.868241458087796
28,6.868366287913096
28,6.868939288073715
28,6.869257943751073
28,6.8699973774734975
28,6.8709061574867665
28,6.873797084511111
28,6.875543954058141
28,6.877120441951469
28,6.877845008167904
28,6.8793370762462125
28,6.880237745818244
28,6.881892650014272
28,6.8849614946423525
28,6.886762118233419
28,6.886814503306557
28,6.88746251050615
28,6.88784999962761
28,6.889976994671825
28,6.891005609543894
28,6.894568984898362
28,6.895654032107883
28,6.896136930197061
28,6.89627847271675
28,6.896770035596214
28,6.898588938400161
28,6.900196343560907
28,6.9022389116887854
28,6.903516648336016
28,6.904001216680427
28,6.904271511766243
28,6.908423058416126
28,6.908906596134951
28,6.909029068870353
28,6.9177652291052745
28,6.919188661071507
28,6.931073631291067
28,6.934832235412168
28,6.940551561937898
28,6.941266474050865
28,6.9416800504234555
28,6.942073124206532
28,6.944715535055085
28,6.9462693732796446
28,6.948335404129898
28,6.952648230246606
29,6.9530634023330915
29,6.955460651946433
29,6.959226621653327
29,6.960848906538846
29,6.961122972424402
29,6.961804067580918
29,6.965278332679496
29,6.972313546437537
29,6.972423310264716
29,6.9752917886177475
29,6.978865531969031
29,6.97912056330526
29,6.983722529904359
29,6.985184795282894
29,6.9908915677847006
29,6.992174229114866
29,6.994455570364542
29,6.996887825770237
29,6.998515586007711
29,6.999449782246812
29,7.001764754473015
29,7.002085792487394
29,7.004118086798448
29,7.004569599217389
29,7.0055004648601304
29,7.0063082285323635
29,7.007207811607115
29,7.00763367587065
29,7.009655208701412
29,7.010927100447848
29,7.019754316796769
29,7.020820513816799
29,7.022664469789529
29,7.023023136435016
29,7.024771539482522
29,7.024775341711408
29,7.028683842124886
29,7.030141174863168
29,7.0344986611911935
29,7.044331539417435
29,7.0461362564012155
29,7.046930102125522
29,7.047920985531254
29,7.048771153673929
29,7.049343531621679
29,7.049878745564474
29,7.051028791496922
29,7.053538600785824
29,7.053801720446671
29,7.05547407062053
29,7.060536880246444
29,7.060697359362093
29,7.060921968107692
29,7.061066568935711
29,7.062590761926167
29,7.062964804716673
29,7.063852315663805
29,7.0652553633154405
29,7.069498767815347
29,7.069991576404446
29,7.071451288250332
29,7.072253468137767
29,7.07304919846535
29,7.0737989062733
29,7.0752226092942045
29,7.078404324645261
29,7.078467510232878
29,7.091484959214116
29,7.093399657592897
29,7.0941451633576875
29,7.095027380872017
29,7.096819011469346
29,7.100979728086758
29,7.102087435829443
29,7.105261432767689
29,7.108057603032481
29,7.108664152673727
29,7.1112258209071015
29,7.111516380226671
29,7.111939555355798
29,7.113173887796929
29,7.114675085032424
29,7.12044365799083
29,7.121451667653259
29,7.121482035597971
29,7.123617785133135
29,7.124903374453265
29,7.127570705876794
29,7.133656029428732
29,7.134616087849146
29,7.135883232893608
29,7.1388989484630265
29,7.140855442217383
29,7.141353097730729
29,7.142865243295651
29,7.144667559042029
29,7.1450590244636984
29,7.145516366653261
29,7.146920357143429
29,7.149345665577604
29,7.152264520460406
29,7.152344066675575
30,7.152959155558637
30,7.154714615226192
30,7.158967030558497
30,7.162626871621736
30,7.163051581529158
30,7.163246413929016
30,7.16371548918516
30,7.164556863323266
30,7.164648969516675
30,7.164941753685753
30,7.171810763881297
30,7.175938294795161
30,7.175944789713807
30,7.176759464514863
30,7.187666349713773
30,7.188459938551334
30,7.188901930210692
30,7.189158638535787
30,7.190473132607423
30,7.193249530460264
30,7.193323650951658
30,7.194207767704793
30,7.2035958352719724
30,7.203978459689971
30,7.204340465173347
30,7.208948640318631
30,7.2091561677077785
30,7.211774380956587
30,7.2126018071665
30,7.213937149074511
30,7.21476253806593
30,7.214929337184257
30,7.214998775236728
30,7.222153760579097
30,7.224805070527053
30,7.2306562153913685
30,7.231944561363299
30,7.233664829613499
30,7.235456897335226
30,7.236476859021131
30,7.236675455948509
30,7.239243744748894
30,7.240082229411527
30,7.240228565457512
30,7.2403655500510276
30,7.240712473848278
30,7.242387145356888
30,7.2434330459802485
30,7.24653878306577
30,7.246909637182192
30,7.250814775981635
30,7.251043920928492
30,7.255907491894527
30,7.258282233474738
30,7.258582635008748
30,7.260094559978736
30,7.260504831424013
30,7.265067220034988
30,7.265226323672309
30,7.266062519912111
30,7.266602235339221
30,7.267006351246076
30,7.268309282547339
30,7.270907856719482
30,7.272579149983654
30,7.272951431795871
30,7.27473149412185
30,7.276032895554017
30,7.276396313231414
30,7.2783103927749515
30,7.2787158513549475
30,7.279066681262943
30,7.280050358248687
30,7.280791611630017
30,7.286121654213376
30,7.2871669604494524
30,7.287600275892951
30,7.28768086745251
30,7.289994162802305
30,7.292233038015338
30,7.29381273523018
30,7.295108394664714
30,7.296345164280508
30,7.297239108186961
30,7.298049621602917
30,7.29978971143389
30,7.305249650457704
30,7.307105036150142
30,7.307341276653734
30,7.308213685981164
30,7.311479617335948
30,7.3136766166346305
30,7.315112822302046
30,7.317318971146133
30,7.318018016336934
30,7.320017218982596
30,7.327321881651127
30,7.328155199140014
30,7.328314837364301
30,7.330775207552428
30,7.331219725780198
30,7.33193342601
30,7.332972513079483
30,7.339497335389838
30,7.340121668077888
30,7.3421604894297925
30,7.342754799125457
31,7.345795982562045
31,7.3460469657974485
31,7.34774482977849
31,7.3502346227187765
31,7.3538505340124765
31,7.35425512000246
31,7.35440528752374
31,7.355699582510885
31,7.357830655138795
31,7.359836801908596
31,7.361071075712218
31,7.361253040478099
31,7.362900041021817
31,7.363553755506391
31,7.366813112741452
31,7.368184237708546
31,7.3697065604482965
31,7.370316296200617
31,7.370928934706113
31,7.3719862964731195
31,7.3771557613101635
31,7.378049982935366
31,7.378095211537177
31,7.378334950270791
31,7.378649297905952
31,7.378926222951595
31,7.382385079784354
31,7.3829001599425155
31,7.38358958366679
31,7.383912017777861
31,7.384580217628459
31,7.387149396742171
31,7.390861488557146
31,7.391291897211865
31,7.39328907362855
31,7.393872813801323
31,7.394099559297338
31,7.394329210769708
31,7.399072530782199
31,7.400169544250254
31,7.401236410712791
31,7.40294434958717
31,7.406148500612231
31,7.406171497152798
31,7.406652319410666
31,7.409311248213747
31,7.414088435849266
31,7.415549071782818
31,7.4167781030744635
31,7.418868828133759
31,7.4190483574820085
31,7.420119210252395
31,7.4202379549097515
31,7.4203278627074205
31,7.4204857025651165
31,7.421850021391428
31,7.421892680978175
31,7.430385932450889
31,7.43039246119479
31,7.43563116107485
31,7.43944234007011
31,7.440382311872197
31,7.441334966431423
31,7.441727343165223
31,7.4463451490396775
31,7.454182206525429
31,7.455564291454646
31,7.458720758497307
31,7.4603165282274215
31,7.46087192250436
31,7.46149884991026
31,7.465692992335837
31,7.467723620528721
31,7.468399824723262
31,7.4753148824220474
31,7.476797121503298
31,7.477877022687554
31,7.478143363381093
31,7.478466662282205
31,7.479703275235373
31,7.480897035308434
31,7.48174843139714
31,7.482266019609284
31,7.483718650679627
31,7.485411789618571
31,7.487630871043528
31,7.488144149446265
32,7.489364659505609
32,7.4916011092848755
32,7.492125841467685
32,7.492311780409459
32,7.4926855826755325
32,7.495134505936935
32,7.495177015835992
32,7.495896629352584
32,7.500767494438275
32,7.501000758034596
32,7.501971248085766
32,7.505642051591151
32,7.509029661700957
32,7.511786730650947
32,7.5128037267978645
32,7.513208231105374
32,7.517027680464647
32,7.518626041282488
32,7.518741084201922
32,7.5297782378090155
32,7.53016088037497
32,7.531337131622831
32,7.53221852933901
32,7.533853289845339
32,7.533885066186729
32,7.537448302113939
32,7.538491954366338
32,7.538711558288661
32,7.538932636817121
32,7.539462860273767
32,7.544782076856199
32,7.549106649302228
32,7.54992075174202
32,7.550445154777359
32,7.550661619883968
32,7.5528364671748545
32,7.5545793491815605
32,7.556346233178298
32,7.558899138127716
32,7.563062877171308
32,7.565097718969563
32,7.571046428743433
32,7.571690938180904
32,7.574544336290948
32,7.577630981887655
32,7.581711768148567
32,7.583698891843701
32,7.584376937870914
32,7.585113773650276
32,7.588207465830161
32,7.59062524016737
32,7.590687928879715
32,7.5925367319426265
32,7.59775257705078
32,7.599878875591829
32,7.602305479887304
32,7.603333453351942
32,7.603459044795088
32,7.604802049617589
32,7.610399002406519
32,7.613119067484895
32,7.6203221290048155
32,7.620995082452012
32,7.621942552535083
32,7.622560559873508
32,7.6227460481239095
32,7.6229607342951535
32,7.625270410787872
32,7.628775176256999
32,7.629881016252561
32,7.63054727923471
32,7.635098542314873
32,7.6362323596961
32,7.643424668818868
32,7.643904979531776
32,7.644546041189923
32,7.646072809464078
32,7.652218120734441
32,7.65222258316477
32,7.652774451280742
32,7.653109606898658
32,7.654837257290213
32,7.65535761379796
32,7.655705550473879
32,7.6570238530364705
32,7.661316889532301
32,7.662049619803417
32,7.665462602698637
32,7.665740473041279
32,7.665917039446008
32,7.666387934144758
32,7.666663798779792
32,7.667161661039991
32,7.667817894143301
32,7.668498590010698
32,7.66953372176706
32,7.671088801180879
32,7.6718811201116495
32,7.673921098234294
32,7.6742290930308865
32,7.674764936036503
32,7.6774482156693615
32,7.678052101732469
32,7.678406325287606
32,7.678844474915486
32,7.67942344675345
32,7.680721455154087
32,7.6810770228380925
33,7.681729748918006
33,7.681953634969812
33,7.682781314155509
33,7.687912362651254
33,7.688058896995875
33,7.688908755890617
33,7.6889649369428685
33,7.6904410618610335
33,7.69148306223302
33,7.692330232991921
33,7.693265159330068
33,7.693402881773974
33,7.694430332488089
33,7.696068194253506
33,7.696575950024815
33,7.698472698424576
33,7.699268012647632
33,7.699700576564794
33,7.700320251297159
33,7.701965960377864
33,7.702981314869325
33,7.711421150273921
33,7.711648410782692
33,7.711662330995637
33,7.713933489749767
33,7.716725392375189
33,7.7203731544565795
33,7.720725800378144
33,7.722230803872215
33,7.7250258368084985
33,7.728949484195203
33,7.730649029551985
33,7.735524181597894
33,7.7366100102354824
33,7.7370338670594005
33,7.737613017503005
33,7.738839075521982
33,7.743387471368655
33,7.746353462811182
33,7.7463900027557475
33,7.748194375337761
33,7.7512969647995735
33,7.751671051883495
33,7.752189948585283
33,7.752260620392713
33,7.752413860063916
33,7.7576402260789745
33,7.7608387576235565
33,7.76137956927124
33,7.762394841707277
33,7.763823451872591
33,7.767430254774096
33,7.768050579225257
33,7.769777716840448
33,7.769820456311541
33,7.770586745655237
33,7.77064787304327
33,7.773304094595021
33,7.781375388178317
33,7.787330967390378
33,7.787775834834278
33,7.7894290401908215
33,7.791802461007167
33,7.7964780106223905
33,7.7994164517848805
33,7.799881721819116
33,7.8002758742813985
33,7.800686564675985
33,7.802832338392735
33,7.803125418067518
33,7.8041083487160545
33,7.805244721925813
33,7.807782175747395
33,7.809156354980146
34,7.810926852366126
34,7.813311079428477
34,7.814360121118785
34,7.816291228620274
34,7.818878351933613
34,7.820324774027435
34,7.821125139873118
34,7.824950484045058
34,7.825091146061878
34,7.825183382993398
34,7.826120617498686
34,7.826705992502353
34,7.82762648349183
34,7.827725382776681
34,7.829275166908683
34,7.829341433531599
34,7.830572408520421
34,7.830789208395943
34,7.831368110964473
34,7.835909216267881
34,7.837197993501748
34,7.839837699394694
34,7.841544185474861
34,7.842298278171102
34,7.844029488549193
34,7.849096204838736
34,7.854826442106283
34,7.856172504707473
34,7.857065828415351
34,7.857151088372515
34,7.859820122567012
34,7.861892858178587
34,7.863327935302468
34,7.86487469900408
34,7.865423853218807
34,7.86585071509891
34,7.866719951266415
34,7.867685055028925
34,7.8689777178790905
34,7.871585006180016
34,7.873146360940213
34,7.876088247375289
34,7.876801856430241
34,7.877887651373992
34,7.879050098369136
34,7.8810653853036
34,7.881239549389953
34,7.883486782629699
34,7.885661070553059
34,7.886723519910243
34,7.887137883445632
34,7.88750044862371
34,7.88870555323685
34,7.890351526410814
34,7.891923626015991
34,7.892350028841882
34,7.893058834806558
34,7.894304996957436
34,7.89576071687277
34,7.896008722428784
34,7.897651531028847
34,7.8977014933226055
34,7.899146302679833
34,7.8991865101403125
34,7.899378287392022
34,7.904258982779016
34,7.904284872597703
34,7.904574692661676
34,7.911706574249822
34,7.911952145856741
34,7.91227610073366
34,7.915161643535448
34,7.915288055312015
34,7.917696250099295
34,7.917900342325396
34,7.91923245355988
34,7.920402743431142
34,7.922880703320306
34,7.925291230345147
34,7.931590857650201
34,7.932111995838898
34,7.932968381216419
34,7.934295403973467
34,7.936136243530461
34,7.93980827648093
34,7.939845922905999
34,7.942764368953101
34,7.943196494510541
34,7.945188983488862
34,7.945581902248529
34,7.9457725124723115
34,7.947193836589735
34,7.947551902757642
35,7.948855548620376
35,7.948906337042711
35,7.949357949202584
35,7.951860402889491
35,7.952359509120843
35,7.954997671257814
35,7.9558138936102125
35,7.9558184448655425
35,7.959509289722167
35,7.960170825917945
35,7.960338146963515
35,7.962661519894514
35,7.962907280478703
35,7.9671947648046775
35,7.972896719716015
35,7.975111428370159
35,7.975689454600564
35,7.978032422477597
35,7.981487049475248
35,7.981535194650066
35,7.9819543069007
35,7.981977991008801
35,7.983487932477555
35,7.983975225738218
35,7.985179562311702
35,7.985626952122367
35,7.986774725137208
35,7.986819985971474
35,7.986856340547089
35,7.9884523051249445
35,7.989002126817638
35,7.990940552588894
35,7.99112218486192
35,7.992903258864292
35,7.9944738472788295
35,7.998638947270452
35,8.000292573684598
35,8.000883230464867
35,8.001120686907065
35,8.001792602347296
35,8.003264411598357
35,8.006489863947829
35,8.006781327211941
35,8.008512716395677
35,8.010207992034074
35,8.011771765251728
35,8.013066113677736
35,8.01526139430318
35,8.015796307629001
35,8.016469592246409
35,8.018506913446624
35,8.01951233951389
35,8.020715400060485
35,8.020837425938035
35,8.021819426597169
35,8.023251762155327
35,8.024520165346424
35,8.025155421471391
35,8.028105000601808
35,8.033686777238772
35,8.034893271943314
35,8.036022305564439
35,8.038113545367004
35,8.039766476575904
35,8.040035862327235
35,8.040053277133524
35,8.04359942628771
35,8.046931401114465
35,8.047602388325057
35,8.048213287831038
35,8.04927303963421
35,8.050066073790958
35,8.051886442778173
35,8.05286539157952
35,8.05340739919518
35,8.054097056336436
35,8.055202845246303
35,8.057253105587503
35,8.057304320397098
35,8.057361807321964
35,8.057741097706847
35,8.059623143090946
35,8.060759441693154
35,8.068729114232374
35,8.069156508225234
35,8.07094718012441
35,8.07599593713592
35,8.077857980618429
35,8.079233461877095
35,8.080134325265787
35,8.082364874338685
36,8.085141422148421
36,8.085196266098107
36,8.086223942543192
36,8.090713529420965
36,8.090757511888691
36,8.098685530739292
36,8.100118792899826
36,8.107540609627916
36,8.110091093203478
36,8.11278368183428
36,8.114333424038225
36,8.115638342680835
36,8.117736273519197
36,8.117779709110083
36,8.119181477024167
36,8.120728054821246
36,8.123683621576857
36,8.127882351985418
36,8.132765861367854
36,8.133174773941057
36,8.134728820273848
36,8.13673003415232
36,8.136755935808974
36,8.137563664003709
36,8.138885730841839
36,8.140562206705889
36,8.141589136875083
36,8.141789498238587
36,8.14234616904492
36,8.14239674670931
36,8.143101378777978
36,8.143655327012748
36,8.143837797295284
36,8.14469231943785
36,8.147179883806396
36,8.147829783723669
36,8.149314373733516
36,8.149402314956145
36,8.152777019927983
36,8.153056983823964
36,8.156920495051098
36,8.162348626251287
36,8.162842324353413
36,8.164560628392918
36,8.1671512708682
36,8.168901647522622
36,8.16890434770818
36,8.169457678854544
36,8.17058866362516
36,8.17071067631916
36,8.171735717083116
36,8.173194574244782
36,8.17362011528951
36,8.17451844659338
36,8.177222141792528
36,8.179799065326534
36,8.182065472268091
36,8.182619701823493
36,8.18355940382729
36,8.184756766251686
36,8.187348689116615
36,8.188804337258825
36,8.188849549568909
36,8.190274969043335
36,8.191488619443811
36,8.193728025577403
36,8.194152248853973
36,8.199992483649657
36,8.203787071261091
36,8.207302803774688
36,8.207417498651088
36,8.212112977186601
36,8.215611974183272
36,8.216284653104687
36,8.21755285126595
36,8.223172552354244
36,8.225794601595828
36,8.226064497210375
36,8.22810671585903
36,8.229904516917438
36,8.23277324695024
36,8.23448073551736
36,8.235032236116052
36,8.23537050773204
36,8.240201432810082
36,8.241029068196882
36,8.243801357886497
36,8.244399257241136
36,8.244847327223942
36,8.245502151956023
37,8.251366869148654
37,8.252145223492573
37,8.253146438119156
37,8.255378933019301
37,8.255534270108578
37,8.258049379854661
37,8.258190771566182
37,8.260064866495261
37,8.260988048863789
37,8.261998803520296
37,8.262607664366346
37,8.263063498951896
37,8.264575487792422
37,8.26459956216365
37,8.26634747144243
37,8.266559400567633
37,8.266665781399993
37,8.270760673486546
37,8.27295650763745
37,8.273687752939495
37,8.274312040097664
37,8.281726211549586
37,8.28252603670976
37,8.282984636537313
37,8.284537368979219
37,8.28774028307575
37,8.28993170727314
37,8.290310035158587
37,8.291084761403416
37,8.294822673723191
37,8.295092386440592
37,8.29549590023619
37,8.295571621616997
37,8.296558817586599
37,8.29657796600066
37,8.309327282511273
37,8.309420025604965
37,8.310360121614808
37,8.31081434005049
37,8.311300569556034
37,8.313384463960718
37,8.31390423501878
37,8.313937672306595
37,8.31470912586835
37,8.319185814941171
37,8.31925045879024
37,8.32123444585088
37,8.325646753503412
37,8.326222280159724
37,8.32840461602227
37,8.329445057619195
37,8.330329198220952
37,8.332383107778309
37,8.333642449276077
37,8.334742666319954
37,8.33568496256772
37,8.33890768081291
37,8.340920288396216
37,8.343617356288771
37,8.344555321664082
37,8.3453435421374
37,8.347014877851956
37,8.347538484785789
37,8.347648576408425
37,8.350910588571585
37,8.351362144905739
37,8.351795399416915
37,8.351819601431005
37,8.352581255725923
37,8.354500724210768
37,8.355335347217377
37,8.356474765654731
37,8.361641381675168
37,8.363042586636015
37,8.367425980872351
37,8.369022108454239
37,8.371020690486171
37,8.372967310643418
37,8.375645841078692
37,8.376952011841393
37,8.379862103824586
37,8.381400939925932
37,8.38277867783407
37,8.383895580095345
37,8.388191180015237
37,8.38908464717012
37,8.391382456003996
37,8.393478368475071
37,8.401960926320383
37,8.405945562696358
37,8.40741999877833
38,8.407645499460399
38,8.40776035026043
38,8.407915850530664
38,8.409271666882919
38,8.410631805710326
38,8.410708425667178
38,8.411444672684889
38,8.411787859740734
38,8.41194454746073
38,8.412503443548923
38,8.414580767492295
38,8.414766778740429
38,8.414956811250919
38,8.417119024679089
38,8.424134759581577
38,8.424378960879142
38,8.424882793822308
38,8.424936826776884
38,8.425003490290713
38,8.427501131533882
38,8.428894746762682
38,8.433694639909948
38,8.434405683764355
38,8.43967961984392
38,8.44020375561881
38,8.442235346712362
38,8.443394157966127
38,8.444152330015896
38,8.44550357447721
38,8.450293763586615
38,8.45033597067794
38,8.45108310973261
38,8.454925721316144
38,8.459315734835709
38,8.4601587794968
38,8.463100048476376
38,8.465805697066134
38,8.465984981216248
38,8.470901332027879
38,8.471718697572
38,8.47228063073915
38,8.47282225216128
38,8.473247941864678
38,8.47421305337235
38,8.474971692153053
38,8.475354351208994
38,8.47625398659481
38,8.476722670040617
38,8.477182958708614
38,8.478049406060022
38,8.478668684988035
38,8.479807878988339
38,8.482092704974516
38,8.483000994582055
38,8.483124306051181
38,8.48427766703079
38,8.485543815897516
38,8.490183944267944
38,8.490321690422663
38,8.492831877204965
38,8.493001368578904
38,8.495083749032714
38,8.495084361323666
38,8.495546641736558
38,8.499667212641672
38,8.500864587399933
38,8.507534287442361
38,8.511357707956627
38,8.515425622515163
38,8.5166857649245
38,8.518433414416736
38,8.525258257567332
38,8.52534666430543
38,8.525781125496653
38,8.526642619050396
38,8.527450831547078
38,8.527519647100597
38,8.528604426630906
38,8.52880157414472
38,8.5297392427842
38,8.53197550051033
38,8.53306008893472
38,8.533560313232192
38,8.53813458447905
38,8.541246803254653
38,8.542662617275939
38,8.542708236926233
38,8.546244527565786
38,8.546246209248324
38,8.547199111604062
38,8.552154020356866
38,8.552420074178064
38,8.55311751354463
38,8.553326598540817
38,8.560034457093462
38,8.561322273352246
38,8.56458555746547
38,8.56587703803109
38,8.570040823374589
38,8.570338467810616
38,8.57098382984406
38,8.5714466394308
39,8.573825723088422
39,8.574483233728827
39,8.574578333826071
39,8.576801404075828
39,8.578336246157779
39,8.578903128068687
39,8.581206691327582
39,8.58159261211454
39,8.582282263293818
39,8.584049937614765
39,8.596365629655418
39,8.601237914481535
39,8.603460562933268
39,8.603715536539806
39,8.604071901977662
39,8.608596645213673
39,8.609122795727174
39,8.609452758513786
39,8.611624867164362
39,8.613452201659895
39,8.614236840970495
39,8.614804137234755
39,8.619633325262091
39,8.620474360654978
39,8.621746715042867
39,8.621913537253977
39,8.622726350955519
39,8.62436802079238
39,8.62865791022405
39,8.631771366890959
39,8.631772048613042
39,8.63708848861417
39,8.637760761153167
39,8.637966008422676
39,8.643191950169228
39,8.643893993664475
39,8.646279967515397
39,8.650447887739094
39,8.651188147633965
39,8.65228456595427
39,8.653873044973642
39,8.654293467929865
39,8.66151142493642
39,8.670179485950214
39,8.670846686180099
39,8.673715970403633
39,8.675590332762287
39,8.678488803201127
39,8.684453181224647
39,8.686581076591397
39,8.689106076323554
39,8.693612104721073
39,8.693749602584408
39,8.695182869798378
39,8.695857303706173
39,8.696600093548952
39,8.69677165151491
39,8.699856898250129
39,8.699869565578847
39,8.699891602262598
39,8.70072064280883
39,8.701037905099772
39,8.703564143067975
39,8.704846837386242
39,8.708099138415422
39,8.711893543928715
39,8.712318770502774
39,8.712988750086707
39,8.715111293207848
39,8.715955985015915
39,8.716099866616439
39,8.717344264582856
39,8.717788559530273
39,8.718832729892764
39,8.719588904291388
39,8.720528198625265
39,8.72107114210156
39,8.721149045542004
39,8.725692260998049
39,8.73084980565309
39,8.730980814346124
39,8.731061012271537
39,8.731740388166864
39,8.731856611104494
39,8.732868800465436
39,8.737930152443667
39,8.73817867686149
39,8.738774421481333
39,8.738950261228869
39,8.740998948146059
39,8.743389305212277
39,8.747323170322485
39,8.747380630726976
39,8.749960419582449
39,8.750148738936497
39,8.750189541034995
40,8.750849981120382
40,8.751168844569396
40,8.752382358367235
40,8.755297718687403
40,8.755321983077287
40,8.756624954328954
40,8.756717695570579
40,8.756749736736996
40,8.757058234232902
40,8.757535114397637
40,8.75756826963722
40,8.758643416778034
40,8.763397643750105
40,8.763425000106867
40,8.764076249936197
40,8.76670568458319
40,8.77535470176444
40,8.779209203296427
40,8.784054902343417
40,8.786967897540316
40,8.788908032538403
40,8.792767708489796
40,8.7945215981089
40,8.795000627798402
40,8.79637979393258
40,8.797130514004223
40,8.797153067564818
40,8.799983811381212
40,8.80380684711139
40,8.804828920790705
40,8.805093550023019
40,8.805726572269078
40,8.807211728968413
40,8.809315736554487
40,8.809557664461579
40,8.809997831416016
40,8.814026284403932
40,8.81729752999789
40,8.821672205501145
40,8.822743513339276
40,8.822970924482078
40,8.823122990154909
40,8.8241564415565
40,8.824290404288734
40,8.827671117959024
40,8.829031353556458
40,8.835769253464353
40,8.836803696835748
40,8.837323658160416
40,8.837775289450729
40,8.838297452448208
40,8.838538466835429
40,8.839278259862713
40,8.843646214929297
40,8.84492071687193
40,8.845325157391011
40,8.84620787043426
40,8.848359481496654
40,8.850596824578343
40,8.85259692551333
40,8.853246939859403
40,8.856713854876968
40,8.85806824178661
40,8.859600225202136
40,8.859921214331118
40,8.863922135050299
40,8.864006933503079
40,8.867159930816188
40,8.867426931435343
40,8.867462125423
40,8.869426080055709
40,8.871867508864927
40,8.872408147305666
40,8.875384855869427
40,8.876503370671418
40,8.876870851283988
40,8.877924031650442
40,8.880992623279788
40,8.881712649248968
40,8.884493599898525
40,8.889222576402448
40,8.894952228889721
40,8.895955726292808
40,8.896013775843212
40,8.896446478872315
40,8.897698806425277
40,8.898459995507366
40,8.898569023298958
40,8.899324391360954
